subject_id,subject_kind,severity,category,details_json,suggested_fix
practitioner:jonas lund,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Ars Electronica""}",add edge OR remove claim from prose
practitioner:jonas lund,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Steve Turner Gallery LA""}",add edge OR remove claim from prose
practitioner:k allado-mcdowell,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""AI art community""}",add edge OR remove claim from prose
practitioner:k allado-mcdowell,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""experimental publishing""}",add edge OR remove claim from prose
practitioner:k allado-mcdowell,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Ignota Books""}",add edge OR remove claim from prose
practitioner:k allado-mcdowell,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Serpentine R&D Platform""}",add edge OR remove claim from prose
practitioner:k allado-mcdowell,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Silicon Valley tech-art intersection""}",add edge OR remove claim from prose
practitioner:k allado-mcdowell,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Indigenous futurism""}",add edge OR remove claim from prose
practitioner:k allado-mcdowell,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""psychedelic culture""}",add edge OR remove claim from prose
practitioner:k allado-mcdowell,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Los Angeles art scene""}",add edge OR remove claim from prose
practitioner:kate crawford,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Critical AI studies""}",add edge OR remove claim from prose
practitioner:kate crawford,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""AI ethics""}",add edge OR remove claim from prose
practitioner:kate crawford,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""art-technology crossover""}",add edge OR remove claim from prose
practitioner:kate crawford,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""USC Annenberg""}",add edge OR remove claim from prose
practitioner:kate crawford,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""AI Now Institute""}",add edge OR remove claim from prose
practitioner:kate crawford,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""MoMA/V&A exhibition circuit""}",add edge OR remove claim from prose
practitioner:kate crawford,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""policy/regulation community""}",add edge OR remove claim from prose
practitioner:lauren lee mccarthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""p5.js""}",add edge OR remove claim from prose
practitioner:lauren lee mccarthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""UCLA Design Media Arts""}",add edge OR remove claim from prose
practitioner:lauren lee mccarthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""MIT Media Lab""}",add edge OR remove claim from prose
practitioner:lauren lee mccarthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Processing Foundation""}",add edge OR remove claim from prose
practitioner:lauren lee mccarthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""new media art""}",add edge OR remove claim from prose
practitioner:lauren lee mccarthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""performance art""}",add edge OR remove claim from prose
practitioner:lauren lee mccarthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""surveillance art""}",add edge OR remove claim from prose
practitioner:lauren lee mccarthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Ars Electronica""}",add edge OR remove claim from prose
practitioner:lauren lee mccarthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""LACMA""}",add edge OR remove claim from prose
practitioner:lauren lee mccarthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Whitney Museum""}",add edge OR remove claim from prose
practitioner:lauren lee mccarthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""MoMA""}",add edge OR remove claim from prose
practitioner:lauren lee mccarthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""international new media festivals""}",add edge OR remove claim from prose
practitioner:lawrence abu hamdan,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Forensic Architecture network""}",add edge OR remove claim from prose
practitioner:lawrence abu hamdan,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Turner Prize / UK contemporary art""}",add edge OR remove claim from prose
practitioner:lawrence abu hamdan,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Beirut art scene""}",add edge OR remove claim from prose
practitioner:lawrence abu hamdan,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""human rights investigation community""}",add edge OR remove claim from prose
practitioner:lawrence abu hamdan,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""documenta / Venice Biennale circuit""}",add edge OR remove claim from prose
practitioner:lawrence abu hamdan,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Maureen Paley gallery""}",add edge OR remove claim from prose
practitioner:lawrence abu hamdan,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Portikus Frankfurt""}",add edge OR remove claim from prose
practitioner:legacy russell,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""New York contemporary art""}",add edge OR remove claim from prose
practitioner:legacy russell,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Black feminist technology studies""}",add edge OR remove claim from prose
practitioner:legacy russell,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""The Kitchen community""}",add edge OR remove claim from prose
practitioner:legacy russell,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Verso Books intellectual network""}",add edge OR remove claim from prose
practitioner:libby heaney,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Quantum computing research community""}",add edge OR remove claim from prose
practitioner:libby heaney,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Venice Biennale""}",add edge OR remove claim from prose
practitioner:libby heaney,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""international art biennale circuit""}",add edge OR remove claim from prose
practitioner:libby heaney,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""UK digital art scene""}",add edge OR remove claim from prose
practitioner:libby heaney,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""science-art intersection""}",add edge OR remove claim from prose
practitioner:libby heaney,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Goethe-Institut""}",add edge OR remove claim from prose
practitioner:libby heaney,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Schirn Kunsthalle""}",add edge OR remove claim from prose
practitioner:libby heaney,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Light Art Space Berlin""}",add edge OR remove claim from prose
practitioner:libby heaney,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""quantum humanities/quantum aesthetics emerging discourse""}",add edge OR remove claim from prose
practitioner:lillian schwartz,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Bell Laboratories computer-graphics group""}",add edge OR remove claim from prose
practitioner:lillian schwartz,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Murray Hill NJ""}",add edge OR remove claim from prose
practitioner:lillian schwartz,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""early computer-art scene""}",add edge OR remove claim from prose
practitioner:lillian schwartz,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""SIGGRAPH community""}",add edge OR remove claim from prose
practitioner:mario klingemann,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""GAN art""}",add edge OR remove claim from prose
practitioner:mario klingemann,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""NFT art""}",add edge OR remove claim from prose
practitioner:mario klingemann,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Google Arts & Culture""}",add edge OR remove claim from prose
practitioner:mario klingemann,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Sotheby's""}",add edge OR remove claim from prose
practitioner:mat dryhurst,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""AI art and ethics""}",add edge OR remove claim from prose
practitioner:mat dryhurst,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""TIME 100 most influential voices in AI (2023)""}",add edge OR remove claim from prose
practitioner:mat dryhurst,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Berlin experimental art and music""}",add edge OR remove claim from prose
practitioner:mat dryhurst,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Web3/DAO art community""}",add edge OR remove claim from prose
practitioner:mat dryhurst,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""AI policy (EU text and data mining policy)""}",add edge OR remove claim from prose
practitioner:mat dryhurst,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Serpentine Arts Technologies""}",add edge OR remove claim from prose
practitioner:mat dryhurst,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Ars Electronica (STARTS Prize 2022)""}",add edge OR remove claim from prose
practitioner:mat dryhurst,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""NYU teaching""}",add edge OR remove claim from prose
practitioner:mat dryhurst,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""crypto art community""}",add edge OR remove claim from prose
practitioner:mat dryhurst,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Austrian Digital Human Rights Award 2024""}",add edge OR remove claim from prose
practitioner:mat dryhurst,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Kairos Prize 2025""}",add edge OR remove claim from prose
practitioner:matteo pasquinelli,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Critical AI studies""}",add edge OR remove claim from prose
practitioner:matteo pasquinelli,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Italian operaismo-influenced media theory""}",add edge OR remove claim from prose
practitioner:matteo pasquinelli,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""post-digital theory""}",add edge OR remove claim from prose
practitioner:matteo pasquinelli,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""network culture commons movement""}",add edge OR remove claim from prose
practitioner:matteo pasquinelli,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""KW Institute for Contemporary Art""}",add edge OR remove claim from prose
practitioner:matteo pasquinelli,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""transmediale""}",add edge OR remove claim from prose
practitioner:matteo pasquinelli,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""European art-theory crossover scenes""}",add edge OR remove claim from prose
practitioner:mckenzie wark,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Critical theory""}",add edge OR remove claim from prose
practitioner:mckenzie wark,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""media studies""}",add edge OR remove claim from prose
practitioner:mckenzie wark,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""The New School""}",add edge OR remove claim from prose
practitioner:mckenzie wark,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Verso Books""}",add edge OR remove claim from prose
practitioner:mckenzie wark,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""situationist-influenced media theory""}",add edge OR remove claim from prose
practitioner:mckenzie wark,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""digital culture criticism""}",add edge OR remove claim from prose
practitioner:mckenzie wark,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""e-flux discourse community""}",add edge OR remove claim from prose
practitioner:memo akten,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""openFrameworks community""}",add edge OR remove claim from prose
practitioner:memo akten,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""academic creative AI research""}",add edge OR remove claim from prose
practitioner:memo akten,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""contemplative/spiritual art intersection""}",add edge OR remove claim from prose
practitioner:memo akten,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Goldsmiths creative computing network""}",add edge OR remove claim from prose
practitioner:philip beesley,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""responsive architecture""}",add edge OR remove claim from prose
practitioner:philip beesley,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""interactive art""}",add edge OR remove claim from prose
practitioner:philip beesley,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""biomimetic design""}",add edge OR remove claim from prose
practitioner:philip beesley,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""computational architecture""}",add edge OR remove claim from prose
practitioner:philip beesley,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""responsive environments community""}",add edge OR remove claim from prose
practitioner:philip beesley,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Kas Oosterhuis""}",add edge OR remove claim from prose
practitioner:philip beesley,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""dECOi""}",add edge OR remove claim from prose
practitioner:philip beesley,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""kinetic art""}",add edge OR remove claim from prose
practitioner:philip beesley,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""near-living/protocell research community""}",add edge OR remove claim from prose
practitioner:philip beesley,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Martin Hanczyc""}",add edge OR remove claim from prose
practitioner:philip beesley,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Ars Electronica""}",add edge OR remove claim from prose
practitioner:prema murthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""late-1990s net.art""}",add edge OR remove claim from prose
practitioner:prema murthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Rhizome community""}",add edge OR remove claim from prose
practitioner:prema murthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""New York""}",add edge OR remove claim from prose
practitioner:prema murthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""feminist digital practice""}",add edge OR remove claim from prose
practitioner:prema murthy,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""critical-race digital practice""}",add edge OR remove claim from prose
practitioner:refik anadol,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""immersive/experiential art""}",add edge OR remove claim from prose
practitioner:refik anadol,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""major gallery representation""}",add edge OR remove claim from prose
practitioner:refik anadol,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""MoMA""}",add edge OR remove claim from prose
practitioner:refik anadol,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Google""}",add edge OR remove claim from prose
practitioner:refik anadol,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""NVIDIA""}",add edge OR remove claim from prose
practitioner:refik anadol,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Meta""}",add edge OR remove claim from prose
practitioner:refik anadol,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Feral File""}",add edge OR remove claim from prose
practitioner:refik anadol,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Web3/NFT art ecosystem""}",add edge OR remove claim from prose
practitioner:ryoji ikeda,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""scene:electronic music""}",add edge OR remove claim from prose
practitioner:ryoji ikeda,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""scene:minimal electronic music""}",add edge OR remove claim from prose
practitioner:ryoji ikeda,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""institution:Ars Electronica""}",add edge OR remove claim from prose
practitioner:ryoji ikeda,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""institution:ZKM""}",add edge OR remove claim from prose
practitioner:ryoji ikeda,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""institution:Centre Pompidou""}",add edge OR remove claim from prose
practitioner:ryoji ikeda,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""institution:Tate""}",add edge OR remove claim from prose
practitioner:ryoji ikeda,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""institution:Audemars Piguet Contemporary""}",add edge OR remove claim from prose
practitioner:ryoji ikeda,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""scene:contemporary art installation""}",add edge OR remove claim from prose
practitioner:sam lavigne,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""New York new media art""}",add edge OR remove claim from prose
practitioner:sam lavigne,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""NYU ITP community""}",add edge OR remove claim from prose
practitioner:sam lavigne,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""computational journalism""}",add edge OR remove claim from prose
practitioner:sam lavigne,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""net art""}",add edge OR remove claim from prose
practitioner:sam lavigne,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""tactical media""}",add edge OR remove claim from prose
practitioner:sarah friend,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Blockchain art community""}",add edge OR remove claim from prose
practitioner:sarah friend,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Berlin digital art scene""}",add edge OR remove claim from prose
practitioner:sarah friend,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Ethereum developer community""}",add edge OR remove claim from prose
practitioner:sarah friend,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""ConsenSys""}",add edge OR remove claim from prose
practitioner:sarah friend,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""trust (Berlin art/tech collective)""}",add edge OR remove claim from prose
practitioner:sarah friend,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Haus der Kulturen der Welt""}",add edge OR remove claim from prose
practitioner:sarah friend,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Feral File""}",add edge OR remove claim from prose
practitioner:sarah friend,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Rhizome""}",add edge OR remove claim from prose
practitioner:sarah friend,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""crypto-art and DAO discourse""}",add edge OR remove claim from prose
practitioner:sarah friend,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""commons/governance theory community""}",add edge OR remove claim from prose
practitioner:sarah friend,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Radical Networks""}",add edge OR remove claim from prose
practitioner:sougwen chung,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""MIT Media Lab""}",add edge OR remove claim from prose
practitioner:sougwen chung,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""World Economic Forum""}",add edge OR remove claim from prose
practitioner:sougwen chung,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""V&A""}",add edge OR remove claim from prose
practitioner:sougwen chung,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""TIME100 AI list""}",add edge OR remove claim from prose
practitioner:sougwen chung,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""contemporary art""}",add edge OR remove claim from prose
practitioner:sougwen chung,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""AI/robotics research""}",add edge OR remove claim from prose
practitioner:sougwen chung,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""technology ethics""}",add edge OR remove claim from prose
practitioner:sougwen chung,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""human-machine collaboration art""}",add edge OR remove claim from prose
practitioner:suzanne treister,node,warning,claimed_but_unlinked,"{""model_id"": ""claude-haiku-4-5"", ""prompt_version"": 1, ""prose_claim"": ""Tate""}",add edge OR remove claim from prose
